name,zone,layer,list,args,has_args
DesertDiskZone,SandClockGalaxy,Common,StageObjInfo,,0
DesertInsideZone,SandClockGalaxy,LayerP,StageObjInfo,,0
DinoPackunBattleLv2Zone,HellProminenceGalaxy,Common,StageObjInfo,,0
DinoPackunBattleZone,EggStarGalaxy,Common,StageObjInfo,,0
DiskGardenZone,EggStarGalaxy,Common,StageObjInfo,,0
DorayakiFortressZone,EggStarGalaxy,Common,StageObjInfo,,0
DoughnutZone,CosmosGardenGalaxy,Common,StageObjInfo,,0
DropOfWaterZone,EggStarGalaxy,Common,StageObjInfo,,0
EggStarFlipPanelZone,EggStarGalaxy,Common,StageObjInfo,,0
ElectricBegomanSpikeZone,BattleShipGalaxy,Common,StageObjInfo,,0
ElectricUfoLevel2Zone,CannonFleetGalaxy,Common,StageObjInfo,,0
ElectricUfoZone,BattleShipGalaxy,Common,StageObjInfo,,0
EringiPlanetZone,HoneyBeeKingdomGalaxy,Common,StageObjInfo,,0
FlagDiscZone,CosmosGardenGalaxy,Common,StageObjInfo,,0
FlipPanelExZone,FlipPanelExGalaxy,Common,StageObjInfo,,0
FloaterLandZone,OceanFloaterLandGalaxy,Common,StageObjInfo,,0
FlowerPlanetZone,ReverseKingdomGalaxy,Common,StageObjInfo,,0
FlowerRoadZone,HoneyBeeKingdomGalaxy,Common,StageObjInfo,,0
ForestBossZone,HoneyBeeKingdomGalaxy,LayerC,StageObjInfo,,0
ForestHomeZone,HoneyBeeKingdomGalaxy,Common,StageObjInfo,,0
FortressCliffClimbZone,CannonFleetGalaxy,LayerC,StageObjInfo,,0
FortressEntranceZone,BattleShipGalaxy,LayerC,StageObjInfo,,0
FortressJumpBeamerZone,BattleShipGalaxy,LayerC,StageObjInfo,,0
GCaptureTutorialZone,StarDustGalaxy,Common,StageObjInfo,,0
GhostShipCaveZone,OceanPhantomCaveGalaxy,Common,StageObjInfo,,0
HeavenlyBeachZone,HeavenlyBeachGalaxy,Common,StageObjInfo,,0
HeavensBlackHoleZone,HeavensDoorGalaxy,LayerA,StageObjInfo,,0
HeavensDoorInsideZone,HeavensDoorGalaxy,LayerA,StageObjInfo,,0
HeavensDoorMiddleZone,HeavensDoorGalaxy,LayerA,StageObjInfo,,0
HeavensDoorMysteriousZone,HeavensDoorGalaxy,Common,StageObjInfo,,0
HeavensDoorSmallZone,HeavensDoorGalaxy,LayerA,StageObjInfo,,0
HellBallZone,HellProminenceGalaxy,Common,StageObjInfo,,0
HellGcapZone,HellProminenceGalaxy,Common,StageObjInfo,,0
HellHomeZone,HellProminenceGalaxy,Common,StageObjInfo,,0
HellJKillerZone,HellProminenceGalaxy,Common,StageObjInfo,,0
HellLavaBallRisingPlanetZone,HellProminenceGalaxy,Common,StageObjInfo,,0
HellLavaFloatingZone,HellProminenceGalaxy,Common,StageObjInfo,,0
HellMeteoZone,HellProminenceGalaxy,Common,StageObjInfo,,0
HellPoolAZone,HellProminenceGalaxy,Common,StageObjInfo,,0
HellPoolBZone,HellProminenceGalaxy,Common,StageObjInfo,,0
HellRotateGround2DPlanetZone,HellProminenceGalaxy,Common,StageObjInfo,,0
HellShellZone,HellProminenceGalaxy,Common,StageObjInfo,,0
HellTypeCDossunPlanetZone,HellProminenceGalaxy,Common,StageObjInfo,,0
HoneyMysteryRoomZone,HoneyBeeKingdomGalaxy,Common,StageObjInfo,,0
HoneyQueenZone,HoneyBeeKingdomGalaxy,Common,StageObjInfo,,0
HopperBonusZone,FactoryGalaxy,Common,StageObjInfo,,0
HopperBottleZone,FactoryGalaxy,Common,StageObjInfo,,0
HopperTutorialZone,FactoryGalaxy,Common,StageObjInfo,,0
IceLavaIslandZone,IceVolcanoGalaxy,Common,StageObjInfo,,0
IceMichihikiZone,IceVolcanoGalaxy,Common,StageObjInfo,,0
IceMountainZone,IceVolcanoGalaxy,Common,StageObjInfo,,0
IceRingAZone,IceVolcanoGalaxy,LayerC,StageObjInfo,,0
IceRingBZone,IceVolcanoGalaxy,LayerD,StageObjInfo,,0
KoopaBattleVs1BossZone,KoopaBattleVs1Galaxy,Common,StageObjInfo,,0
KoopaBattleVs2BossZone,KoopaBattleVs2Galaxy,Common,StageObjInfo,,0
KoopaBattleVs3ArigaAZone,KoopaBattleVs3Galaxy,Common,StageObjInfo,,0
KoopaBattleVs3ArigaBZone,KoopaBattleVs3Galaxy,Common,StageObjInfo,,0
KoopaBattleVs3ArigaCZone,KoopaBattleVs3Galaxy,Common,StageObjInfo,,0
KoopaBattleVs3BZone,KoopaBattleVs3Galaxy,Common,StageObjInfo,,0
KoopaBattleVs3BossZone,KoopaBattleVs3Galaxy,Common,StageObjInfo,,0
KoopaBattleVs3CZone,KoopaBattleVs3Galaxy,Common,StageObjInfo,,0
KoopaBattleVs3DZone,KoopaBattleVs3Galaxy,Common,StageObjInfo,,0
KoopaBattleVs3StartZone,KoopaBattleVs3Galaxy,Common,StageObjInfo,,0
KoopaJrShipBattleLv1Tmp1Zone,KoopaJrShipLV1Galaxy,Common,StageObjInfo,,0
KuriboThirtyZone,StarDustGalaxy,Common,StageObjInfo,,0
MarblePlanetZone,OceanPhantomCaveGalaxy,Common,StageObjInfo,,0
MarioLancherLecture2Zone,BattleShipGalaxy,Common,StageObjInfo,,0
MarioLancherLecture3Zone,BattleShipGalaxy,LayerB,StageObjInfo,,0
MechanicKoopaZone,FactoryGalaxy,Common,StageObjInfo,,0
MiniKuriZone,KoopaJrShipLV1Galaxy,Common,StageObjInfo,,0
MiniMechanicKoopaZone,FactoryGalaxy,Common,StageObjInfo,,0
MysteryGravityRoomZone,EggStarGalaxy,Common,StageObjInfo,,0
MysteryGravityRoomZone,SandClockGalaxy,Common,StageObjInfo,,0
OceanPuddingZone,OceanRingGalaxy,Common,StageObjInfo,,0
OceanRingZone,OceanRingGalaxy,Common,StageObjInfo,,0
OceanTwinPiratesZone,EggStarGalaxy,Common,StageObjInfo,,0
OnimasuZone,HeavenlyBeachGalaxy,Common,StageObjInfo,,0
OtaKingStageZone,EggStarGalaxy,Common,StageObjInfo,,0
PeanutZone,EggStarGalaxy,Common,StageObjInfo,,0
PhantomBossSpiderZone,StarDustGalaxy,Common,StageObjInfo,,0
PhantomDarknessRoomZone,DarkRoomGalaxy,Common,StageObjInfo,,0
PhantomNestZone,PhantomGalaxy,Common,StageObjInfo,,0
PhantomSpaceGraveyardZone,StarDustGalaxy,Common,StageObjInfo,,0
PoihanaPlanetZone,ReverseKingdomGalaxy,Common,StageObjInfo,,0
PuffballBZone,CosmosGardenGalaxy,Common,StageObjInfo,,0
PuffballCZone,CosmosGardenGalaxy,Common,StageObjInfo,,0
PuffballZone,CosmosGardenGalaxy,Common,StageObjInfo,,0
PukupukuGambolZone,OceanPhantomCaveGalaxy,Common,StageObjInfo,,0
QuestionBoxZone,CosmosGardenGalaxy,Common,StageObjInfo,,0
QuestionFlowerGardenZone,CosmosGardenGalaxy,Common,StageObjInfo,,0
QuickSand2DZone,SandClockGalaxy,LayerA,StageObjInfo,,0
RabbitMazeZone,CosmosGardenGalaxy,Common,StageObjInfo,,0
RabbitMoonZone,ReverseKingdomGalaxy,Common,StageObjInfo,,0
ReverseForestHomeZone,ReverseKingdomGalaxy,Common,StageObjInfo,,0
ReverseGravityTowerZone,EggStarGalaxy,Common,StageObjInfo,,0
SandChangeSizeZone,SandClockGalaxy,Common,StageObjInfo,,0
SandIslandZone,SandClockGalaxy,LayerB,StageObjInfo,,0
SandKillerZone,SandClockGalaxy,Common,StageObjInfo,,0
SandRingZone,SandClockGalaxy,LayerB,StageObjInfo,,0
SandStormJumpZone,SandClockGalaxy,Common,StageObjInfo,,0
SandStreamZone,SandClockGalaxy,Common,StageObjInfo,,0
SandTowerZone,SandClockGalaxy,Common,StageObjInfo,,0
SandUpDownZone,SandClockGalaxy,Common,StageObjInfo,,0
ScrewFleetZone,CannonFleetGalaxy,LayerB,StageObjInfo,,0
SnowCapsuleZone,SnowCapsuleGalaxy,Common,StageObjInfo,,0
SoramameBZone,CosmosGardenGalaxy,Common,StageObjInfo,,0
SoramameCZone,CosmosGardenGalaxy,Common,StageObjInfo,,0
SoramameZone,EggStarGalaxy,Common,StageObjInfo,,0
SpaceMineGCaptureZone,BattleShipGalaxy,LayerB,StageObjInfo,,0
SpaceStationZone,FactoryGalaxy,Common,StageObjInfo,,0
SphereInsideZone,CosmosGardenGalaxy,Common,StageObjInfo,,0
SphereInsideZone,EggStarGalaxy,Common,StageObjInfo,,0
SpringWaterPlanetZone,CannonFleetGalaxy,Common,StageObjInfo,,0
StarDustAssemblyBlockZone,StarDustGalaxy,Common,StageObjInfo,,0
StarEggRoadZone,EggStarGalaxy,Common,StageObjInfo,,0
SubmarineVolcanoPlanetZone,SkullSharkGalaxy,Common,StageObjInfo,,0
SurfingLv1Zone,SurfingLV1Galaxy,Common,StageObjInfo,,0
SweetsAsteroidZone,FactoryGalaxy,Common,StageObjInfo,,0
TamakoroExAZone,TamakoroExLv1Galaxy,Common,StageObjInfo,,0
TamakoroExBZone,TamakoroExLv2Galaxy,Common,StageObjInfo,,0
TeresaHouseZone,PhantomGalaxy,Common,StageObjInfo,,0
TeresaRaceZone,PhantomGalaxy,Common,StageObjInfo,,0
ThrowTutorialZone,StarDustGalaxy,LayerA,StageObjInfo,,0
ToySphereInsideZone,FactoryGalaxy,Common,StageObjInfo,,0
TriPodBossZone,TriLegLV1Galaxy,Common,StageObjInfo,,0
TridentZone,AstroGalaxy,Common,StageObjInfo,,0
TwinPeanutsZone,CosmosGardenGalaxy,Common,StageObjInfo,,0
UfoBegomanChainedPlanetZone,CannonFleetGalaxy,Common,StageObjInfo,,0
UfoFleetLv1Zone,BattleShipGalaxy,Common,StageObjInfo,,0
UfoFleetLv3Zone,BattleShipGalaxy,Common,StageObjInfo,,0
UfoGravityTurnOverZone,BattleShipGalaxy,LayerC,StageObjInfo,,0
UnderseaTunnelZone,FishTunnelGalaxy,Common,StageObjInfo,,0
VanVanVanishLv2Zone,OceanRingGalaxy,LayerC,StageObjInfo,,0
VolMichihikiZone,IceVolcanoGalaxy,Common,StageObjInfo,,0
VolcanoPlanetZone,IceVolcanoGalaxy,Common,StageObjInfo,,0
VsHugeBattleShipLv2Zone,CannonFleetGalaxy,LayerF,StageObjInfo,,0
VsHugeBattleShipZone,BattleShipGalaxy,Common,StageObjInfo,,0
WallClimbEXAZone,HoneyBeeExGalaxy,Common,StageObjInfo,,0
WallClimbEXBZone,HoneyBeeExGalaxy,Common,StageObjInfo,,0
WallClimbEXCZone,HoneyBeeExGalaxy,Common,StageObjInfo,,0
WaterRoadCaveExZone,TransformationExGalaxy,Common,StageObjInfo,,0
WaterShellZone,OceanFloaterLandGalaxy,Common,StageObjInfo,,0
WormEatenZone,CosmosGardenGalaxy,Common,StageObjInfo,,0
