name,zone,layer,list,args,has_args
CubeCameraBox,BeltConveyerExGalaxy,Common,CameraCubeInfo,"30,-1,-1,-1",1
CubeCameraBox,BeltConveyerExGalaxy,Common,CameraCubeInfo,"30,-1,120,-1",1
CubeCameraBox,BeltConveyerExGalaxy,Common,CameraCubeInfo,"41,-1,400,-1",1
CubeCameraBox,BeltConveyerExGalaxy,Common,CameraCubeInfo,"42,-1,450,-1",1
CubeCameraBox,BeltConveyerExGalaxy,Common,CameraCubeInfo,"43,-1,450,-1",1
CubeCameraBox,BeltConveyerExGalaxy,Common,CameraCubeInfo,"44,-1,500,-1",1
CubeCameraBox,BeltConveyerExGalaxy,Common,CameraCubeInfo,"45,-1,600,-1",1
CubeCameraBox,BirthdayCakeZone,LayerA,CameraCubeInfo,"100,-1,-1,-1",1
CubeCameraBox,BlueStarZone,Common,CameraCubeInfo,"0,-1,0,-1",1
CubeCameraBox,BombTimeAttack2Zone,LayerA,CameraCubeInfo,"0,-1,1,-1",1
CubeCameraBox,BombTimeAttackZone,Common,CameraCubeInfo,"0,-1,1,-1",1
CubeCameraBox,BombheiLectureZone,LayerA,CameraCubeInfo,"1,-1,1000,-1",1
CubeCameraBox,BossBazookaTowerZone,Common,CameraCubeInfo,"10,-1,100,-1",1
CubeCameraBox,BossBazookaTowerZone,Common,CameraCubeInfo,"12,-1,105,-1",1
CubeCameraBox,BossBazookaTowerZone,Common,CameraCubeInfo,"13,-1,103,-1",1
CubeCameraBox,BreakDownPlanetGalaxy,Common,CameraCubeInfo,"0,-1,-1,-1",1
CubeCameraBox,BreakDownPlanetGalaxy,Common,CameraCubeInfo,"1,-1,100,-1",1
CubeCameraBox,BreakDownPlanetZone,Common,CameraCubeInfo,"0,-1,-1,-1",1
CubeCameraBox,BreakDownPlanetZone,Common,CameraCubeInfo,"1,-1,-1,-1",1
CubeCameraBox,BreakDownPlanetZone,Common,CameraCubeInfo,"2,-1,2000,-1",1
CubeCameraBox,CannonFleetGalaxy,Common,CameraCubeInfo,"0,-1,0,-1",1
CubeCameraBox,CannonFleetGalaxy,Common,CameraCubeInfo,"1,-1,1,-1",1
CubeCameraBox,CannonGCaptureZone,LayerA,CameraCubeInfo,"1,-1,1002,128",1
CubeCameraBox,CannonGCaptureZone,LayerA,CameraCubeInfo,"2,-1,1000,-1",1
CubeCameraBox,CannonGCaptureZone,LayerA,CameraCubeInfo,"3,-1,1001,-1",1
CubeCameraBox,CanonTurnOverZone,LayerA,CameraCubeInfo,"0,-1,0,-1",1
CubeCameraBox,CanonTurnOverZone,LayerA,CameraCubeInfo,"10,-1,10,-1",1
CubeCameraBox,CanonTurnOverZone,LayerA,CameraCubeInfo,"15,-1,15,-1",1
CubeCameraBox,CanonTurnOverZone,LayerA,CameraCubeInfo,"20,-1,20,-1",1
CubeCameraBox,CanonTurnOverZone,LayerA,CameraCubeInfo,"20,-1,25,-1",1
CubeCameraBox,CanonTurnOverZone,LayerA,CameraCubeInfo,"23,-1,21,-1",1
CubeCameraBox,CanonTurnOverZone,LayerA,CameraCubeInfo,"30,-1,26,-1",1
CubeCameraBox,CanonTurnOverZone,LayerA,CameraCubeInfo,"35,-1,25,-1",1
CubeCameraBox,CanonTurnOverZone,LayerA,CameraCubeInfo,"40,-1,40,-1",1
CubeCameraBox,CaveChangeSizeZone,Common,CameraCubeInfo,"0,-1,100,-1",1
CubeCameraBox,CaveMysteryRoomZone,Common,CameraCubeInfo,"10,-1,0,-1",1
CubeCameraBox,CaveMysteryRoomZone,Common,CameraCubeInfo,"14,-1,20,-1",1
CubeCameraBox,CaveMysteryRoomZone,Common,CameraCubeInfo,"15,-1,25,-1",1
CubeCameraBox,ChoConveyorZone,Common,CameraCubeInfo,"0,-1,0,-1",1
CubeCameraBox,ChoConveyorZone,Common,CameraCubeInfo,"1,-1,1,-1",1
CubeCameraBox,ChoConveyorZone,Common,CameraCubeInfo,"10,-1,20,-1",1
CubeCameraBox,ChoConveyorZone,Common,CameraCubeInfo,"15,-1,25,-1",1
CubeCameraBox,ChoConveyorZone,Common,CameraCubeInfo,"2,-1,5,-1",1
CubeCameraBox,ChoConveyorZone,Common,CameraCubeInfo,"20,-1,25,-1",1
CubeCameraBox,ChoConveyorZone,Common,CameraCubeInfo,"3,-1,0,-1",1
CubeCameraBox,ChoConveyorZone,Common,CameraCubeInfo,"30,-1,30,-1",1
CubeCameraBox,ChoConveyorZone,Common,CameraCubeInfo,"4,-1,10,-1",1
CubeCameraBox,ChoConveyorZone,Common,CameraCubeInfo,"5,-1,2,-1",1
CubeCameraBox,ClimbMysteryRoomZone,Common,CameraCubeInfo,"10,-1,0,-1",1
CubeCameraBox,ClimbMysteryRoomZone,Common,CameraCubeInfo,"11,-1,10,-1",1
CubeCameraBox,ClimbMysteryRoomZone,Common,CameraCubeInfo,"12,-1,10,-1",1
CubeCameraBox,ClimbMysteryRoomZone,Common,CameraCubeInfo,"14,-1,20,-1",1
CubeCameraBox,ClimbMysteryRoomZone,Common,CameraCubeInfo,"15,-1,11,-1",1
CubeCameraBox,CoCoTwinZone,Common,CameraCubeInfo,"600,-1,1000,-1",1
CubeCameraBox,CoCoTwinZone,Common,CameraCubeInfo,"602,-1,1001,-1",1
CubeCameraBox,CoCoTwinZone,Common,CameraCubeInfo,"605,-1,1000,1",1
CubeCameraBox,CoCoTwinZone,Common,CameraCubeInfo,"606,-1,1000,2",1
CubeCameraBox,CocoPoihanaZone,Common,CameraCubeInfo,"600,-1,1000,-1",1
CubeCameraBox,CocoPoihanaZone,Common,CameraCubeInfo,"602,-1,1001,-1",1
CubeCameraBox,CocoPoihanaZone,Common,CameraCubeInfo,"607,-1,1003,-1",1
CubeCameraBox,CocoPoihanaZone,Common,CameraCubeInfo,"610,-1,1010,-1",1
CubeCameraBox,CocoonEXZone,Common,CameraCubeInfo,"2,-1,100,-1",1
CubeCameraBox,CocoonEXZone,Common,CameraCubeInfo,"3,-1,101,-1",1
CubeCameraBox,CocoonEXZone,Common,CameraCubeInfo,"4,-1,104,-1",1
CubeCameraBox,CocoonEXZone,Common,CameraCubeInfo,"5,-1,105,-1",1
CubeCameraBox,ColdTwinFallZone,Common,CameraCubeInfo,"0,-1,0,-1",1
CubeCameraBox,CosmosGardenGalaxy,Common,CameraCubeInfo,"2,-1,101,-1",1
CubeCameraBox,CosmosGardenGalaxy,LayerA,CameraCubeInfo,"5,-1,103,-1",1
CubeCameraBox,CosmosGardenGalaxy,LayerA,CameraCubeInfo,"6,-1,104,-1",1
CubeCameraBox,CosmosGardenGalaxy,LayerA,CameraCubeInfo,"7,-1,105,-1",1
CubeCameraBox,CosmosGardenGalaxy,LayerA,CameraCubeInfo,"8,-1,106,-1",1
CubeCameraBox,CosmosGardenGalaxy,LayerB,CameraCubeInfo,"10,-1,104,-1",1
CubeCameraBox,CosmosGardenGalaxy,LayerB,CameraCubeInfo,"4,-1,102,-1",1
CubeCameraBox,CosmosGardenGalaxy,LayerC,CameraCubeInfo,"9,-1,105,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"19,-1,1500,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"20,-1,1500,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"21,-1,1500,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"22,-1,1500,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"24,-1,1499,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"26,-1,1499,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"26,-1,2002,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"27,-1,1499,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"28,-1,1501,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"29,-1,1501,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"3,-1,1003,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"30,-1,2010,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"31,-1,1501,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"33,-1,1501,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"34,-1,1501,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"4,-1,1003,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"51,-1,2003,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"52,-1,2003,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"53,-1,2003,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"54,-1,2003,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"55,-1,2003,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"56,-1,2003,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"57,-1,2003,-1",1
CubeCameraBox,CrossRingZone,Common,CameraCubeInfo,"9,-1,1500,-1",1
CubeCameraBox,CubeBubbleEXAZone,LayerA,CameraCubeInfo,"11,-1,111,-1",1
CubeCameraBox,CubeBubbleEXAZone,LayerA,CameraCubeInfo,"12,-1,111,-1",1
CubeCameraBox,CubeBubbleEXAZone,LayerA,CameraCubeInfo,"14,-1,119,-1",1
CubeCameraBox,CubeBubbleEXAZone,LayerA,CameraCubeInfo,"15,-1,119,-1",1
CubeCameraBox,CubeBubbleEXAZone,LayerA,CameraCubeInfo,"5,-1,104,-1",1
CubeCameraBox,CubeBubbleEXBZone,Common,CameraCubeInfo,"2,-1,102,-1",1
CubeCameraBox,CubeBubbleEXCZone,Common,CameraCubeInfo,"0,-1,100,-1",1
CubeCameraBox,CubeBubbleExDZone,LayerA,CameraCubeInfo,"0,-1,100,-1",1
CubeCameraBox,CubeBubbleExSZone,LayerA,CameraCubeInfo,"0,-1,100,-1",1
CubeCameraBox,CubeBubbleExSZone,LayerA,CameraCubeInfo,"2,-1,202,-1",1
CubeCameraBox,CubeBubbleExSZone,LayerA,CameraCubeInfo,"5,-1,200,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"0,-1,0,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"100,-1,100,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"101,-1,101,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"102,-1,102,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"103,-1,103,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"104,-1,105,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"105,-1,104,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"106,-1,106,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"107,-1,107,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"108,-1,108,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"110,-1,110,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"112,-1,112,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"120,-1,104,-1",1
CubeCameraBox,DarknessRoomZone,Common,CameraCubeInfo,"121,-1,121,-1",1
CubeCameraBox,DesertConvectionZone,Common,CameraCubeInfo,"0,-1,0,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"0,-1,1,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"1,-1,0,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"12,-1,2,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"13,-1,2,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"15,-1,10,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"16,-1,10,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"19,-1,2,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"2,-1,3,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"2,-1,4,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"22,-1,2,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"25,-1,3,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"26,-1,3,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"27,-1,4,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"28,-1,4,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"4,-1,11,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"40,-1,1,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"41,-1,1,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"5,-1,3,-1",1
CubeCameraBox,DesertDiskZone,Common,CameraCubeInfo,"7,-1,3,-1",1
CubeCameraBox,DesertInsideZone,Common,CameraCubeInfo,"0,-1,0,-1",1
CubeCameraBox,DesertInsideZone,Common,CameraCubeInfo,"1,-1,0,-1",1
CubeCameraBox,DesertInsideZone,Common,CameraCubeInfo,"2,-1,0,-1",1
CubeCameraBox,DesertInsideZone,Common,CameraCubeInfo,"3,-1,1,-1",1
CubeCameraBox,DesertInsideZone,Common,CameraCubeInfo,"4,-1,1,-1",1
CubeCameraBox,DiskGardenZone,Common,CameraCubeInfo,"41,-1,21,-1",1
CubeCameraBox,DiskGardenZone,Common,CameraCubeInfo,"44,-1,22,-1",1
CubeCameraBox,DiskGardenZone,Common,CameraCubeInfo,"45,-1,21,-1",1
CubeCameraBox,DiskGardenZone,Common,CameraCubeInfo,"46,-1,10,-1",1
CubeCameraBox,DiskGardenZone,Common,CameraCubeInfo,"47,-1,10,-1",1
CubeCameraBox,DiskGardenZone,Common,CameraCubeInfo,"48,-1,26,-1",1
CubeCameraBox,DiskGardenZone,Common,CameraCubeInfo,"49,-1,22,-1",1
CubeCameraBox,DiskGardenZone,Common,CameraCubeInfo,"51,-1,23,-1",1
CubeCameraBox,DiskGardenZone,Common,CameraCubeInfo,"53,-1,24,-1",1
CubeCameraBox,DiskGardenZone,Common,CameraCubeInfo,"54,-1,24,-1",1
CubeCameraBox,DiskGardenZone,LayerA,CameraCubeInfo,"40,-1,22,-1",1
CubeCameraBox,DiskGardenZone,LayerB,CameraCubeInfo,"55,-1,21,-1",1
CubeCameraBox,DiskGardenZone,LayerB,CameraCubeInfo,"60,-1,27,-1",1
CubeCameraBox,DiskGardenZone,LayerB,CameraCubeInfo,"60,-1,27,128",1
CubeCameraBox,DiskGardenZone,LayerB,CameraCubeInfo,"60,-1,28,-1",1
CubeCameraBox,DiskGardenZone,LayerC,CameraCubeInfo,"40,-1,22,-1",1
CubeCameraBox,DiskGardenZone,LayerC,CameraCubeInfo,"50,-1,11,-1",1
CubeCameraBox,DorayakiFortressZone,Common,CameraCubeInfo,"203,-1,1001,-1",1
CubeCameraBox,DorayakiFortressZone,Common,CameraCubeInfo,"221,-1,1002,-1",1
CubeCameraBox,DoughnutZone,Common,CameraCubeInfo,"601,-1,1000,-1",1
CubeCameraBox,EggStarFlipPanelZone,Common,CameraCubeInfo,"1,-1,1,-1",1
CubeCameraBox,EggStarFlipPanelZone,Common,CameraCubeInfo,"2,-1,2,-1",1
CubeCameraBox,EggStarGalaxy,Common,CameraCubeInfo,"1,-1,-1,-1",1
CubeCameraBox,ElectricBegomanSpikeZone,LayerA,CameraCubeInfo,"0,-1,1000,-1",1
CubeCameraBox,ElectricUfoLevel2Zone,LayerA,CameraCubeInfo,"106,-1,1002,-1",1
CubeCameraBox,ElectricUfoZone,LayerA,CameraCubeInfo,"106,-1,1002,-1",1
CubeCameraBox,EringiPlanetZone,Common,CameraCubeInfo,"0,-1,0,-1",1
CubeCameraBox,FactoryGalaxy,Common,CameraCubeInfo,"2,-1,500,-1",1
CubeCameraBox,FactoryGalaxy,Common,CameraCubeInfo,"4,-1,505,-1",1
CubeCameraBox,FactoryGalaxy,Common,CameraCubeInfo,"5,-1,510,-1",1
CubeCameraBox,FactoryGalaxy,LayerA,CameraCubeInfo,"1,-1,1,-1",1
CubeCameraBox,FactoryGalaxy,LayerB,CameraCubeInfo,"1,-1,1,-1",1
CubeCameraBox,FactoryGalaxy,LayerC,CameraCubeInfo,"3,-1,500,-1",1
CubeCameraBox,FlagDiscZone,Common,CameraCubeInfo,"20,-1,100,-1",1
CubeCameraBox,FlagDiscZone,Common,CameraCubeInfo,"25,-1,100,-1",1
CubeCameraBox,FlagDiscZone,Common,CameraCubeInfo,"30,-1,100,-1",1
CubeCameraBox,FlagDiscZone,Common,CameraCubeInfo,"35,-1,101,-1",1
CubeCameraBox,FlagDiscZone,Common,CameraCubeInfo,"40,-1,101,-1",1
CubeCameraBox,FlagDiscZone,Common,CameraCubeInfo,"45,-1,101,-1",1
CubeCameraBox,FlipPanelExZone,Common,CameraCubeInfo,"1,-1,1,-1",1
CubeCameraBox,FlipPanelExZone,Common,CameraCubeInfo,"2,-1,2,-1",1
CubeCameraBox,FlipPanelExZone,Common,CameraCubeInfo,"3,-1,3,-1",1
CubeCameraBox,FloaterLandZone,Common,CameraCubeInfo,"50,-1,1000,80",1
CubeCameraBox,FloaterLandZone,Common,CameraCubeInfo,"52,-1,1001,1",1
CubeCameraBox,FloaterOtakingGalaxy,Common,CameraCubeInfo,"0,-1,0,-1",1
CubeCameraBox,FloaterOtakingGalaxy,Common,CameraCubeInfo,"1,-1,0,-1",1
CubeCameraBox,FlowerPlanetZone,Common,CameraCubeInfo,"0,-1,0,-1",1
CubeCameraBox,FlowerPlanetZone,Common,CameraCubeInfo,"4,-1,10,-1",1
CubeCameraBox,FlowerPlanetZone,Common,CameraCubeInfo,"6,-1,15,-1",1
CubeCameraBox,FlowerRoadZone,Common,CameraCubeInfo,"0,-1,0,-1",1
CubeCameraBox,FlowerRoadZone,Common,CameraCubeInfo,"1,-1,0,-1",1
CubeCameraBox,FlowerRoadZone,Common,CameraCubeInfo,"2,-1,0,-1",1
CubeCameraBox,FlowerRoadZone,Common,CameraCubeInfo,"20,-1,1,-1",1
CubeCameraBox,FlowerRoadZone,Common,CameraCubeInfo,"3,-1,2,-1",1
CubeCameraBox,ForestBossZone,Common,CameraCubeInfo,"410,-1,1050,-1",1
CubeCameraBox,ForestBossZone,Common,CameraCubeInfo,"450,-1,1100,-1",1
CubeCameraBox,ForestBossZone,Common,CameraCubeInfo,"451,-1,1101,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"0,-1,0,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"10,-1,3,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"101,-1,3,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"102,-1,2,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"11,-1,3,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"13,-1,3,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"14,-1,4,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"15,-1,2,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"16,-1,2,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"17,-1,20,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"18,-1,11,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"26,-1,15,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"32,-1,16,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"34,-1,17,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"36,-1,3,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"37,-1,17,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"38,-1,17,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"39,-1,15,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"4,-1,2,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"41,-1,17,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"44,-1,16,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"45,-1,214,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"46,-1,17,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"47,-1,17,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"48,-1,17,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"50,-1,3,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"54,-1,10,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"55,-1,51,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"56,-1,10,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"57,-1,4,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"58,-1,16,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"61,-1,11,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"65,-1,1,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"68,-1,2,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"69,-1,22,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"8,-1,10,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"8,-1,20,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"9,-1,3,-1",1
CubeCameraBox,ForestHomeZone,Common,CameraCubeInfo,"99,-1,50,-1",1
CubeCameraBox,ForestHomeZone,LayerD,CameraCubeInfo,"49,-1,2,-1",1
CubeCameraBox,ForestHomeZone,LayerG,CameraCubeInfo,"100,-1,1,-1",1
CubeCameraBox,ForestHomeZone,LayerG,CameraCubeInfo,"29,-1,18,-1",1
CubeCameraBox,ForestHomeZone,LayerG,CameraCubeInfo,"30,-1,60,-1",1
CubeCameraBox,ForestHomeZone,LayerG,CameraCubeInfo,"34,-1,15,-1",1
CubeCameraBox,ForestHomeZone,LayerG,CameraCubeInfo,"42,-1,19,-1",1
CubeCameraBox,ForestHomeZone,LayerG,CameraCubeInfo,"64,-1,30,-1",1
CubeCameraBox,ForestHomeZone,LayerG,CameraCubeInfo,"67,-1,30,-1",1
CubeCameraBox,ForestHomeZone,LayerI,CameraCubeInfo,"62,-1,4,-1",1
CubeCameraBox,ForestHomeZone,LayerI,CameraCubeInfo,"63,-1,4,-1",1
CubeCameraBox,ForestHomeZone,LayerI,CameraCubeInfo,"66,-1,30,-1",1
CubeCameraBox,FortressCliffClimbZone,LayerA,CameraCubeInfo,"112,-1,1001,-1",1
CubeCameraBox,FortressCliffClimbZone,LayerA,CameraCubeInfo,"113,-1,1003,-1",1
CubeCameraBox,FortressCliffClimbZone,LayerA,CameraCubeInfo,"114,-1,1002,-1",1
CubeCameraBox,FortressEntranceZone,LayerA,CameraCubeInfo,"0,-1,1000,-1",1
CubeCameraBox,FortressJumpBeamerZone,LayerA,CameraCubeInfo,"0,-1,1000,-1",1
CubeCameraBox,FortressJumpBeamerZone,LayerA,CameraCubeInfo,"10,-1,1005,-1",1
CubeCameraBox,FortressJumpBeamerZone,LayerA,CameraCubeInfo,"11,-1,1011,-1",1
CubeCameraBox,FortressJumpBeamerZone,LayerA,CameraCubeInfo,"12,-1,1010,-1",1
CubeCameraBox,FortressJumpBeamerZone,LayerA,CameraCubeInfo,"7,-1,1001,-1",1
CubeCameraBox,FortressJumpBeamerZone,LayerA,CameraCubeInfo,"8,-1,1002,-1",1
CubeCameraBox,FortressJumpBeamerZone,LayerA,CameraCubeInfo,"9,-1,1004,-1",1
CubeCameraBox,GCaptureTutorialZone,Common,CameraCubeInfo,"0,-1,1,-1",1
CubeCameraBox,GCaptureTutorialZone,Common,CameraCubeInfo,"1,-1,20,-1",1
